idno,freehms,gincdif,lrscale,impcntr,euftf,group
8745,0.5,0.5,-0.8,0.33333333333333337,0.3999999999999999,1
8757,0.5,0.5,-0.6,0.33333333333333337,0.3999999999999999,1
8798,1,0.5,0,0.33333333333333337,0.6000000000000001,1
8812,1,0.5,0,0.33333333333333337,0.3999999999999999,1
8849,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,1
8864,1,1,-1,1,0.19999999999999996,1
8867,1,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1
8892,1,1,-0.4,0.33333333333333337,1,1
8920,1,1,-0.4,1,1,1
9003,0.5,-1,-0.19999999999999996,-0.33333333333333326,0.19999999999999996,1
9040,1,0.5,-0.4,1,1,1
9048,1,1,0,-0.33333333333333326,0.8,1
9088,0.5,-0.5,0,0.33333333333333337,1,1
9094,1,-0.5,-1,1,0.8,1
9170,1,0.5,-1,1,0.6000000000000001,1
9176,0.5,0.5,0,1,1,1
9216,1,0.5,-0.4,0.33333333333333337,1,1
9220,1,1,0,0.33333333333333337,0,1
9286,1,0.5,-0.4,1,0.8,1
9320,1,-0.5,-0.19999999999999996,1,1,1
9332,0.5,0.5,-0.8,0.33333333333333337,0,1
9357,0.5,1,-1,-0.33333333333333326,-0.8,1
9363,1,1,0,-0.33333333333333326,0.19999999999999996,1
9486,0.5,-0,-0.4,-0.33333333333333326,0,1
9494,1,1,0.19999999999999996,0.33333333333333337,0.6000000000000001,1
9500,1,-0,0.19999999999999996,-0.33333333333333326,0.6000000000000001,1
9557,-0,-0.5,0,0.33333333333333337,0.6000000000000001,1
9570,1,-0,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,1
9611,0.5,-0,-0.8,0.33333333333333337,0.3999999999999999,1
9613,-0,1,0.19999999999999996,0.33333333333333337,-0.6,1
9619,1,-0,0.3999999999999999,0.33333333333333337,0,1
9620,1,-0.5,0.3999999999999999,0.33333333333333337,0.19999999999999996,1
9632,1,1,-0.4,0.33333333333333337,0,1
9635,1,1,-0.4,1,0,1
9719,1,1,-1,0.33333333333333337,0.8,1
9737,-1,-0,-0.4,-0.33333333333333326,-0.6,1
9749,1,0.5,-0.6,0.33333333333333337,0.6000000000000001,1
9750,0.5,-0,0.19999999999999996,0.33333333333333337,-0.4,1
9771,1,1,0.19999999999999996,0.33333333333333337,1,1
9795,0.5,0.5,0.8,0.33333333333333337,-0.4,1
9805,-0.5,-0,0,-1,-0.6,1
9848,1,1,0,-1,0,1
9874,1,1,0.3999999999999999,0.33333333333333337,0.6000000000000001,1
9898,0.5,-0.5,0,-0.33333333333333326,0.3999999999999999,1
9931,0.5,0.5,0.6000000000000001,-1,-0.4,1
9964,1,0.5,-0.4,0.33333333333333337,0,1
10089,1,0.5,0,0.33333333333333337,0.19999999999999996,1
10128,1,0.5,-0.6,-0.33333333333333326,0,1
10217,1,0.5,0.19999999999999996,0.33333333333333337,0.19999999999999996,1
10310,1,0.5,-1,0.33333333333333337,0.6000000000000001,1
10324,1,-0.5,-0.4,0.33333333333333337,-0.8,1
10364,0.5,0.5,0,0.33333333333333337,0.3999999999999999,1
10391,0.5,-0.5,0,-0.33333333333333326,1,1
10404,0.5,-0,0.19999999999999996,0.33333333333333337,-0.6,1
10417,0.5,0.5,0,0.33333333333333337,0,1
10458,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,1
10612,0.5,-0.5,0.19999999999999996,-0.33333333333333326,-1,1
10642,0.5,0.5,-0.19999999999999996,1,0.6000000000000001,1
10670,-0,1,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,1
10729,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,1
10733,0.5,-0,0,0.33333333333333337,0.19999999999999996,1
10768,1,1,0,1,0.6000000000000001,1
10779,0.5,1,-0.6,0.33333333333333337,0.6000000000000001,1
10818,1,1,0.19999999999999996,0.33333333333333337,-0.4,1
10859,1,1,-0.4,1,0.8,1
10869,1,0.5,-0.4,0.33333333333333337,-0.4,1
10920,0.5,1,-0.6,1,1,1
10923,1,1,0,0.33333333333333337,1,1
11137,1,0.5,-0.19999999999999996,1,0.3999999999999999,1
11151,0.5,0.5,0.6000000000000001,-1,-0.4,1
11167,0.5,0.5,-0.4,0.33333333333333337,0.8,1
11190,0.5,-0.5,0,0.33333333333333337,0.19999999999999996,1
11224,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,1
11254,1,0.5,-0.4,1,0,1
11262,1,0.5,0,0.33333333333333337,0.6000000000000001,1
11271,1,-0.5,-0.6,1,0.6000000000000001,1
11286,1,0.5,-0.4,0.33333333333333337,0.8,1
11378,0.5,-0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1
11397,1,0.5,0,0.33333333333333337,-0.19999999999999996,1
11457,0.5,0.5,0,1,-0.19999999999999996,1
11465,1,1,0,0.33333333333333337,0,1
11473,1,0.5,-0.19999999999999996,0.33333333333333337,1,1
11478,1,1,-0.4,1,0.6000000000000001,1
11529,-0.5,-0,0,-0.33333333333333326,0,1
11615,0.5,0.5,0.3999999999999999,0.33333333333333337,0.19999999999999996,1
11629,0.5,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,1
11632,1,0.5,0.19999999999999996,0.33333333333333337,-0.19999999999999996,1
11652,-0,0.5,0,0.33333333333333337,-1,1
11737,1,-0,0,1,0.6000000000000001,1
11808,-0,0.5,0,0.33333333333333337,1,1
11836,0.5,0.5,0.8,0.33333333333333337,-0.19999999999999996,1
11838,1,-0.5,0,1,1,1
11839,1,0.5,0.3999999999999999,0.33333333333333337,0.19999999999999996,1
11898,1,1,0.19999999999999996,0.33333333333333337,0.8,1
11931,1,1,-0.6,1,0.6000000000000001,1
11950,1,-0.5,0,0.33333333333333337,0.3999999999999999,1
11984,-1,1,1,0.33333333333333337,1,1
12133,1,-0.5,-0.4,0.33333333333333337,0.6000000000000001,1
12140,0.5,0.5,0,0.33333333333333337,0,1
12168,1,0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1
12179,0.5,0.5,0,0.33333333333333337,0.3999999999999999,1
12217,1,0.5,0.3999999999999999,0.33333333333333337,0.19999999999999996,1
12218,0.5,0.5,-0.4,-0.33333333333333326,0,1
12248,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,1
12263,0.5,-0.5,0,0.33333333333333337,0.6000000000000001,1
12266,0.5,0.5,0,0.33333333333333337,0,1
12319,1,0.5,-0.6,0.33333333333333337,0.8,1
12389,0.5,0.5,0,-0.33333333333333326,1,1
12410,1,1,-1,1,1,1
12447,1,0.5,-0.19999999999999996,0.33333333333333337,-0.4,1
12454,1,-0,0.19999999999999996,-0.33333333333333326,0.3999999999999999,1
12482,1,0.5,0,1,0.6000000000000001,1
12502,1,0.5,-0.6,1,0,1
12505,1,-0,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1
12514,-0,0.5,0.6000000000000001,1,-0.4,1
12566,0.5,0.5,0.6000000000000001,0.33333333333333337,0,1
12637,1,1,-0.4,1,1,1
12638,0.5,0.5,0,0.33333333333333337,0.19999999999999996,1
12650,-1,1,0,0.33333333333333337,0.6000000000000001,1
12664,1,-0,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1
12688,0.5,0.5,-0.4,-1,0,1
12792,1,0.5,-0.19999999999999996,-0.33333333333333326,0.6000000000000001,1
12820,1,1,-0.19999999999999996,0.33333333333333337,1,1
12831,0.5,-0.5,0.19999999999999996,-0.33333333333333326,0.6000000000000001,1
12869,1,1,0,0.33333333333333337,0,1
12914,0.5,0.5,0.3999999999999999,-0.33333333333333326,-0.4,1
12981,0.5,-1,0,-0.33333333333333326,0,1
13001,1,0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1
13095,0.5,0.5,0,0.33333333333333337,0.6000000000000001,1
13108,0.5,-0.5,0,-0.33333333333333326,-0.8,1
13128,0.5,1,-0.19999999999999996,0.33333333333333337,-0.6,1
13137,0.5,1,0,0.33333333333333337,-0.6,1
13155,0.5,0.5,-0.4,-0.33333333333333326,-1,1
13204,0.5,0.5,-0.4,1,0.19999999999999996,1
13231,1,0.5,-0.6,0.33333333333333337,0.3999999999999999,1
13246,0.5,0.5,0.3999999999999999,0.33333333333333337,0,1
13251,0.5,0.5,-0.4,-0.33333333333333326,-0.6,1
13315,1,1,0.3999999999999999,0.33333333333333337,0.6000000000000001,1
13343,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,1
13365,0.5,0.5,0.3999999999999999,-0.33333333333333326,1,1
13401,0.5,-0.5,0,0.33333333333333337,-0.4,1
13456,1,0.5,-0.6,1,1,1
13495,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,1
13528,0.5,-0,0.3999999999999999,0.33333333333333337,0.3999999999999999,1
13536,1,1,-0.4,0.33333333333333337,1,1
13581,1,-0.5,-0.4,0.33333333333333337,-0.6,1
13587,0.5,0.5,0.6000000000000001,-0.33333333333333326,0,1
13589,0.5,-0.5,0,-0.33333333333333326,-0.19999999999999996,1
13597,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,1
13601,1,1,-0.4,1,0.3999999999999999,1
13634,-1,-0,0,1,0.19999999999999996,1
13640,1,0.5,-0.4,0.33333333333333337,1,1
13657,0.5,1,-1,-0.33333333333333326,0.6000000000000001,1
13730,0.5,1,-0.4,0.33333333333333337,0.8,1
13770,0.5,0.5,0.6000000000000001,-0.33333333333333326,0.6000000000000001,1
13780,1,0.5,0,1,1,1
13785,-1,-0,1,0.33333333333333337,0,1
13799,0.5,-0.5,0.19999999999999996,-0.33333333333333326,0.3999999999999999,1
13818,1,0.5,-0.19999999999999996,1,0.6000000000000001,1
13842,1,0.5,-0.4,1,0.19999999999999996,1
13882,0.5,-0.5,0.3999999999999999,-0.33333333333333326,0,1
13910,1,-0.5,-0.4,0.33333333333333337,0.6000000000000001,1
13930,1,-0,-0.19999999999999996,1,0.19999999999999996,1
13943,0.5,0.5,0.3999999999999999,0.33333333333333337,1,1
13977,0.5,0.5,0,0.33333333333333337,0,1
14125,0.5,-0.5,0.6000000000000001,-0.33333333333333326,0,1
14135,1,-0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1
14150,1,-0,-0.4,1,1,1
14151,0.5,-0,0.19999999999999996,-0.33333333333333326,0,1
14172,1,0.5,-0.6,1,-0.19999999999999996,1
14185,0.5,-0,-0.4,0.33333333333333337,0,1
14189,0.5,-0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,1
14219,0.5,1,0,0.33333333333333337,0,1
14230,1,1,-0.4,0.33333333333333337,0,1
14250,1,-0.5,0,0.33333333333333337,1,1
14337,1,1,0.19999999999999996,-1,1,1
14342,1,-0.5,-0.4,0.33333333333333337,1,1
14385,1,0.5,-0.6,1,0.19999999999999996,1
14400,1,1,0.19999999999999996,-0.33333333333333326,-0.6,1
14453,1,0.5,-0.6,0.33333333333333337,1,1
14488,0.5,0.5,0,-0.33333333333333326,-0.19999999999999996,1
14508,1,0.5,-0.6,-0.33333333333333326,0.19999999999999996,1
14548,0.5,0.5,0,0.33333333333333337,0,1
14564,0.5,0.5,-0.4,0.33333333333333337,0.8,1
14597,1,-0,-0.4,0.33333333333333337,-0.19999999999999996,1
14719,1,1,-0.4,0.33333333333333337,0.6000000000000001,1
14740,1,1,0,-0.33333333333333326,-0.4,1
14780,0.5,0.5,0,1,-0.4,1
14786,0.5,-0,-0.19999999999999996,0.33333333333333337,1,1
14818,0.5,0.5,-0.8,0.33333333333333337,0.8,1
14823,1,-0.5,0,0.33333333333333337,0,1
