idno,freehms,gincdif,lrscale,impcntr,euftf,group
197,1,0.5,-0.4,0.33333333333333337,0,1
198,1,-0.5,-0.19999999999999996,0.33333333333333337,0,1
199,0.5,-0,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1
200,1,-0,0,-0.33333333333333326,0,2
201,1,0.5,0,0.33333333333333337,1,1
202,-0.5,0.5,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,2
203,0.5,-0,-0.6,1,0.8,1
204,0.5,0.5,-0.4,-0.33333333333333326,1,1
205,1,-0.5,-0.19999999999999996,0.33333333333333337,1,1
206,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,2
207,1,-0,0.19999999999999996,0.33333333333333337,1,1
208,1,0.5,0,1,0,1
209,0.5,0.5,0,0.33333333333333337,-1,3
210,1,0.5,-0.4,1,1,1
211,1,1,-0.4,0.33333333333333337,0.6000000000000001,1
212,1,0.5,0,1,1,1
213,0.5,0.5,0.19999999999999996,-0.33333333333333326,0.3999999999999999,2
214,1,0.5,-0.19999999999999996,-0.33333333333333326,0.6000000000000001,2
215,0.5,-0.5,-0.6,0.33333333333333337,0.6000000000000001,1
216,1,0.5,-0.4,0.33333333333333337,0.19999999999999996,1
217,0.5,0.5,-0.4,-0.33333333333333326,0,3
218,1,1,0,-0.33333333333333326,-0.8,3
219,1,1,-0.6,0.33333333333333337,-0.4,3
220,1,1,0,1,0,1
221,-0,1,-0.4,0.33333333333333337,-0.4,3
222,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,1
223,-0,0.5,0,0.33333333333333337,0.3999999999999999,2
224,0.5,0.5,-0.19999999999999996,-0.33333333333333326,0,3
225,0.5,0.5,0,-0.33333333333333326,0.8,2
226,1,0.5,0.6000000000000001,-0.33333333333333326,-0.6,3
227,-0.5,-0,0,-0.33333333333333326,-0.4,1
228,1,1,0,-0.33333333333333326,-0.4,3
229,1,0.5,-0.19999999999999996,0.33333333333333337,1,1
230,1,0.5,-0.6,0.33333333333333337,-0.4,1
231,0.5,0.5,0.6000000000000001,-0.33333333333333326,0,2
232,0.5,0.5,0,0.33333333333333337,0.6000000000000001,1
233,1,1,0,1,0.3999999999999999,1
234,0.5,0.5,0,0.33333333333333337,-0.19999999999999996,3
235,0.5,0.5,0,0.33333333333333337,0.8,1
236,0.5,-0.5,0,-0.33333333333333326,0,2
237,1,-0,0,0.33333333333333337,1,1
238,1,0.5,-0.6,1,0,1
239,0.5,0.5,0,0.33333333333333337,0.3999999999999999,1
240,1,1,0,-0.33333333333333326,0.19999999999999996,3
241,0.5,0.5,0,-0.33333333333333326,-0.19999999999999996,3
242,1,0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1
243,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,2
244,1,-0.5,-0.4,0.33333333333333337,1,1
245,1,0.5,-0.19999999999999996,0.33333333333333337,0,3
246,1,1,0,0.33333333333333337,0,3
247,1,-0,0,-0.33333333333333326,0.6000000000000001,2
248,1,-0.5,0.3999999999999999,0.33333333333333337,0.19999999999999996,2
249,1,0.5,0,1,0.6000000000000001,1
250,1,0.5,-0.6,0.33333333333333337,0.3999999999999999,1
251,0.5,-1,0,-0.33333333333333326,0.8,2
252,0.5,1,-0.19999999999999996,1,0.8,1
253,1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1
254,0.5,1,0,-0.33333333333333326,0,3
255,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,2
256,-0,-1,0.19999999999999996,-0.33333333333333326,0.6000000000000001,3
257,1,0.5,-1,1,0.19999999999999996,1
258,0.5,0.5,-0.6,0.33333333333333337,-0.4,1
259,1,1,-0.6,0.33333333333333337,0.19999999999999996,1
260,-0,0.5,0.6000000000000001,0.33333333333333337,-0.19999999999999996,1
261,-0.5,0.5,0.3999999999999999,-1,-0.4,1
262,-0,0.5,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,3
263,1,0.5,0,-0.33333333333333326,0,3
264,0.5,-0,-0.6,0.33333333333333337,0.3999999999999999,1
265,1,1,-0.6,-0.33333333333333326,0.8,1
266,0.5,0.5,0.19999999999999996,-0.33333333333333326,0.6000000000000001,2
267,0.5,-0,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1
268,1,-0,-0.6,1,0,1
269,0.5,0.5,-0.8,-0.33333333333333326,0,1
270,1,1,0,-0.33333333333333326,1,2
271,1,-0,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1
272,1,0.5,0,0.33333333333333337,0,3
273,0.5,0.5,0.8,0.33333333333333337,-0.4,2
274,-0,0.5,0.19999999999999996,0.33333333333333337,0,2
275,1,0.5,-0.4,1,-0.19999999999999996,1
276,0.5,0.5,-0.19999999999999996,0.33333333333333337,0,1
277,1,1,0,0.33333333333333337,0.19999999999999996,3
278,1,0.5,0,0.33333333333333337,0.3999999999999999,1
279,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,3
280,1,0.5,-0.6,0.33333333333333337,0.19999999999999996,1
281,1,0.5,-0.19999999999999996,1,1,1
282,1,1,0,0.33333333333333337,-0.6,3
283,1,-0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,2
284,1,1,-0.6,0.33333333333333337,0.19999999999999996,1
285,1,-0,0,0.33333333333333337,0.8,1
286,1,0.5,-1,1,0.8,1
287,1,0.5,0,-0.33333333333333326,0,3
288,1,-0.5,0.3999999999999999,-0.33333333333333326,-0.8,2
289,1,-0,0.19999999999999996,0.33333333333333337,0,2
290,1,0.5,-1,0.33333333333333337,1,1
291,1,1,0,-0.33333333333333326,-1,3
292,1,0.5,-0.8,1,0.6000000000000001,1
293,0.5,0.5,0,-1,-1,3
294,0.5,1,-0.19999999999999996,0.33333333333333337,0.19999999999999996,3
295,0.5,1,0,0.33333333333333337,0.3999999999999999,3
296,1,0.5,-0.4,1,0,1
297,1,-0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,2
298,0.5,0.5,0,0.33333333333333337,0.6000000000000001,1
299,0.5,0.5,0.19999999999999996,1,0.3999999999999999,1
300,0.5,-0,0,-0.33333333333333326,1,2
301,1,1,0,-0.33333333333333326,0.3999999999999999,3
302,0.5,0.5,0,-0.33333333333333326,1,2
303,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,1
304,0.5,0.5,-0.6,0.33333333333333337,0,1
305,0.5,1,0,0.33333333333333337,0,3
306,1,0.5,-0.6,1,0.6000000000000001,1
307,1,1,-0.4,1,1,1
308,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1
309,0.5,0.5,0.3999999999999999,-0.33333333333333326,0.3999999999999999,2
310,-0,-0.5,0.6000000000000001,0.33333333333333337,-0.4,1
311,-0,-0,-0.4,-0.33333333333333326,0.6000000000000001,1
312,0.5,-0.5,-0.19999999999999996,-0.33333333333333326,1,2
313,1,0.5,-0.4,1,0.6000000000000001,1
314,1,-0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1
315,-0.5,0.5,1,0.33333333333333337,0.8,1
316,1,-0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,2
317,1,-0,-0.19999999999999996,1,0.8,1
318,0.5,1,-0.19999999999999996,0.33333333333333337,0.8,1
319,1,1,0,-1,-0.19999999999999996,3
320,0.5,-0.5,-0.19999999999999996,1,-0.8,2
321,1,-0,0.19999999999999996,0.33333333333333337,-0.19999999999999996,3
322,1,1,-0.19999999999999996,0.33333333333333337,1,1
323,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,1
324,1,1,-0.6,0.33333333333333337,1,1
325,0.5,1,-0.4,0.33333333333333337,1,1
326,-0,0.5,1,-1,-1,1
327,1,1,0,-0.33333333333333326,0,3
328,0.5,-0.5,0.3999999999999999,-0.33333333333333326,0,2
329,0.5,0.5,0.6000000000000001,-1,-0.4,2
330,1,-1,0.3999999999999999,-0.33333333333333326,1,2
331,0.5,0.5,-0.6,1,1,1
332,-0,-0,-1,0.33333333333333337,0.8,1
333,0.5,-0,0.6000000000000001,0.33333333333333337,0.19999999999999996,1
334,1,0.5,0,1,0,1
335,0.5,0.5,0,0.33333333333333337,0.6000000000000001,1
336,0.5,1,0,-0.33333333333333326,0,3
337,1,1,-0.6,0.33333333333333337,0,1
338,1,1,0.19999999999999996,-0.33333333333333326,-0.4,3
339,0.5,1,-0.4,0.33333333333333337,0.8,1
340,1,0.5,-1,1,0.3999999999999999,1
341,1,1,0,-0.33333333333333326,-0.4,3
342,1,0.5,0,0.33333333333333337,1,1
343,1,-0,0,-0.33333333333333326,0,2
344,1,1,0.6000000000000001,0.33333333333333337,1,2
345,1,0.5,-0.19999999999999996,1,0.6000000000000001,1
346,0.5,1,0,0.33333333333333337,0,3
347,0.5,-0,-0.6,0.33333333333333337,0.3999999999999999,1
348,0.5,0.5,0,-0.33333333333333326,1,2
349,0.5,-0,0,1,-0.19999999999999996,2
350,1,1,0,-0.33333333333333326,0,3
351,1,0.5,-0.4,1,1,1
352,1,1,0,0.33333333333333337,0,3
353,1,1,-0.4,0.33333333333333337,0.3999999999999999,1
354,1,0.5,0,0.33333333333333337,0.3999999999999999,1
355,1,1,-0.19999999999999996,0.33333333333333337,0.8,1
356,1,0.5,0,-0.33333333333333326,-0.6,3
357,1,0.5,-0.4,0.33333333333333337,-0.4,3
358,0.5,1,0.3999999999999999,0.33333333333333337,0,3
359,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,2
360,0.5,0.5,-0.4,0.33333333333333337,1,1
361,-0,0.5,0,0.33333333333333337,0.6000000000000001,2
362,0.5,0.5,0,-1,0.3999999999999999,2
363,1,-0,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,3
364,1,1,0.3999999999999999,0.33333333333333337,-0.19999999999999996,3
365,1,1,0.19999999999999996,-0.33333333333333326,0.19999999999999996,3
366,1,1,0.19999999999999996,0.33333333333333337,0.3999999999999999,3
367,1,0.5,0,0.33333333333333337,-0.6,3
368,-0.5,-0,0.3999999999999999,-0.33333333333333326,-0.6,1
369,0.5,-0.5,0,-1,-0.4,2
370,0.5,0.5,0.6000000000000001,-0.33333333333333326,0.19999999999999996,2
371,0.5,-0.5,0,-0.33333333333333326,0,2
372,1,1,0.19999999999999996,0.33333333333333337,0.6000000000000001,3
373,0.5,0.5,0,0.33333333333333337,1,1
374,1,-0,0.19999999999999996,-0.33333333333333326,0.6000000000000001,2
375,0.5,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,1
376,-0,1,0,-0.33333333333333326,0.19999999999999996,2
377,0.5,-0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,2
378,1,1,-0.4,1,1,1
379,1,1,-0.19999999999999996,0.33333333333333337,-1,3
380,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,3
381,0.5,1,-1,-0.33333333333333326,0.3999999999999999,1
382,0.5,-0,-0.4,0.33333333333333337,-0.6,3
383,0.5,0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,3
384,0.5,0.5,0,0.33333333333333337,0,3
385,0.5,-0.5,0,0.33333333333333337,-0.19999999999999996,2
386,1,0.5,0.19999999999999996,-0.33333333333333326,0.8,2
387,1,0.5,0.19999999999999996,-1,1,2
388,1,0.5,-0.4,0.33333333333333337,0,1
389,0.5,1,-0.4,0.33333333333333337,-0.6,3
390,0.5,-0.5,0,-0.33333333333333326,0.19999999999999996,2
391,0.5,1,0,0.33333333333333337,-1,3
392,0.5,1,-0.4,-0.33333333333333326,-0.4,3
393,1,-0,0.6000000000000001,-0.33333333333333326,-1,3
394,0.5,1,0,0.33333333333333337,0.19999999999999996,3
395,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1
396,0.5,0.5,-0.19999999999999996,1,0.6000000000000001,1
397,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,2
398,1,-0,-0.6,0.33333333333333337,0.19999999999999996,1
399,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.6,3
400,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,2
401,1,1,-0.6,0.33333333333333337,0,1
402,1,1,0,0.33333333333333337,0.8,1
403,0.5,0.5,0.19999999999999996,-0.33333333333333326,0.19999999999999996,2
404,1,0.5,0.6000000000000001,0.33333333333333337,0.8,2
405,0.5,0.5,-1,-1,0.3999999999999999,1
406,0.5,0.5,0.3999999999999999,0.33333333333333337,1,2
407,0.5,0.5,-0.19999999999999996,-1,-1,3
408,1,1,-1,1,0.19999999999999996,1
409,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,2
410,0.5,0.5,0,-0.33333333333333326,1,2
411,1,1,-0.4,1,0.6000000000000001,1
412,0.5,0.5,-1,1,0.19999999999999996,1
413,1,1,0,-0.33333333333333326,-0.19999999999999996,3
414,1,1,-0.4,1,0.6000000000000001,1
415,1,0.5,0,0.33333333333333337,0,3
416,1,0.5,-0.4,1,0.19999999999999996,1
417,-0,-0.5,-0.4,1,0,2
418,1,0.5,-0.19999999999999996,0.33333333333333337,-0.4,3
419,1,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,3
420,-0.5,-0.5,-0.6,1,0.8,2
421,0.5,-0,-0.19999999999999996,0.33333333333333337,1,1
422,0.5,0.5,-1,1,0.19999999999999996,1
423,0.5,0.5,-0.19999999999999996,1,0.3999999999999999,1
424,0.5,0.5,0.19999999999999996,-0.33333333333333326,0,2
425,0.5,1,0,0.33333333333333337,-1,3
426,0.5,0.5,0.19999999999999996,-0.33333333333333326,-0.6,3
427,0.5,-0,0.19999999999999996,-0.33333333333333326,0.6000000000000001,2
428,0.5,0.5,0,-0.33333333333333326,0,3
429,1,-0.5,0,0.33333333333333337,0.3999999999999999,1
430,1,0.5,-0.4,1,0.3999999999999999,1
431,0.5,-0.5,0,0.33333333333333337,0.19999999999999996,2
432,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,2
433,0.5,0.5,-0.19999999999999996,-0.33333333333333326,0,3
434,1,0.5,-0.4,1,0.3999999999999999,1
435,-0,-0,0,1,0.6000000000000001,2
436,0.5,1,0,0.33333333333333337,0.3999999999999999,3
437,1,0.5,0.3999999999999999,-0.33333333333333326,0.6000000000000001,2
438,0.5,0.5,-0.4,0.33333333333333337,0.8,1
439,0.5,-0,0,0.33333333333333337,-0.4,3
440,1,-0.5,-0.4,0.33333333333333337,0.6000000000000001,1
441,1,1,0,0.33333333333333337,0,3
442,0.5,0.5,-0.4,1,0,1
443,-1,0.5,0,-0.33333333333333326,1,2
444,0.5,0.5,0.8,0.33333333333333337,-0.19999999999999996,1
445,1,1,-0.8,0.33333333333333337,0.3999999999999999,1
446,0.5,-0,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1
447,1,-0,0,0.33333333333333337,-0.19999999999999996,3
448,1,0.5,0,0.33333333333333337,-0.4,3
449,1,1,-0.6,0.33333333333333337,0.6000000000000001,1
450,0.5,1,0.19999999999999996,-0.33333333333333326,0.19999999999999996,2
451,1,-0,-0.6,1,1,1
452,1,1,-0.6,0.33333333333333337,1,1
453,0.5,-1,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,2
454,1,1,-0.19999999999999996,0.33333333333333337,1,1
455,1,1,0,0.33333333333333337,0.19999999999999996,3
456,1,1,0,1,0.6000000000000001,1
457,0.5,-0.5,0,0.33333333333333337,0.6000000000000001,2
458,1,0.5,-0.4,0.33333333333333337,1,1
459,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,3
460,-1,1,-0.4,1,-0.6,2
461,1,1,0,-0.33333333333333326,0,3
462,0.5,-1,-0.4,-0.33333333333333326,0.8,2
463,0.5,0.5,0,0.33333333333333337,0.3999999999999999,1
464,1,0.5,0,-0.33333333333333326,0.3999999999999999,2
465,0.5,0.5,-0.8,0.33333333333333337,0.6000000000000001,1
466,0.5,-0,-0.19999999999999996,0.33333333333333337,0.8,1
467,0.5,1,0,1,0,3
468,1,1,0,0.33333333333333337,-0.4,3
469,1,1,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,3
470,-0.5,0.5,0,0.33333333333333337,0.6000000000000001,2
471,-1,-0.5,-0.4,1,0,2
472,1,1,-1,0.33333333333333337,-1,3
473,1,0.5,-0.19999999999999996,1,1,1
474,1,0.5,0,0.33333333333333337,0.8,1
475,0.5,0.5,-0.6,1,0.3999999999999999,1
476,1,0.5,0.19999999999999996,0.33333333333333337,-0.19999999999999996,3
