"BehaviorSpace results (NetLogo 6.2.2)"
"coherence_FK.nlogo"
"socInfluence-staticNetwork-groups"
"11/05/2022 17:26:57:475 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-47","47","-47","47"
"[run number]","rand-seed","max_time","k_link","k","conformity_tendency","var_of_new_belief","prob_soc_infl","prob_self_check","set_agents","corol_mat_file","agent_data","link_health_ch","drop-bad-link","prob_add_link","prob_FoF","link_lonely?","max_num_links","no_repeat_link?","visualisations?","rearrange_every","show-old-links?","show-new-links?","only_group_shown","network_type","rewiring","neis","min_degree","clustering_exp","toroidial_world?","belief_shown","x_belief","y_belief","fuzz","group_shown","own_stamp","store_agents?","network_file","main_folder","store_metadata?","store_agents_filename","store_network_filename","storing_folder","store_metadata_filename","use_random_stamp?","store_network?","[step]","ticks","extremness","diversity","g1_ex","g1_dv","g2_ex","g2_dv","g3_ex","g3_dv","g4_ex","g4_dv","g5_ex","g5_dv","g6_ex","g6_dv","g7_ex","g7_dv","g8_ex","g8_dv","g9_ex","g9_dv","g10_ex","g10_dv","g11_ex","g11_dv","g12_ex","g12_dv"
"19","1","200","-1","1","0.2","0.1","0.55","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.37768088969586916","0.01383347936732537","0.3779855263157893","0.013677825924660669","0.3790713513513514","0.01434552143888589","0.3777772511848341","0.0140851855280865","0.3771199999999996","0.01313884916532777","0.3769563076923078","0.0140188141751417","0.3771509433962266","0.013373641128941214","0.3781491891891888","0.013973691431869457","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"20","1","200","-1","1","0.2","0.1","0.6","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.3785487063095773","0.01310651417255847","0.3784217105263155","0.013314799438406643","0.37938054054054055","0.013973097682486748","0.3790549763033177","0.0126195699171392","0.3780971428571426","0.012745878184991063","0.37761169230769254","0.013239335058396622","0.37852547169811335","0.013380752252491319","0.3789659459459453","0.012870217344543553","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"23","1","200","-1","0.1","0.2","0.1","0.5","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.33341579664094373","0.015097112303086784","0.3331401315789473","0.015478058007340156","0.33345837837837855","0.014975255835219376","0.3337890995260662","0.01532910914775957","0.33311272727272756","0.015056748374431573","0.3335126153846154","0.014569675065990237","0.33267641509433965","0.01567394238958731","0.33384918918918915","0.014628253266382165","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"24","1","200","-1","0.1","0.2","0.1","0.55","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.34327453472537484","0.013735490043943439","0.34348421052631556","0.013709127620827318","0.34395783783783807","0.014185834633244207","0.3434028436018959","0.013875365223356213","0.3428488311688311","0.0131982539434922","0.3427766153846155","0.013821550775346381","0.3430188679245284","0.01318075953204136","0.3436410810810816","0.014003814645037072","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"26","2","200","-1","20","0.2","0.1","0.4","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.8191885610531106","0.626315018490504","0.8243197368421054","0.4349362610654587","0.904942702702702","0.21856205547143173","0.8172431279620861","0.34584352439584026","0.8187937662337663","0.509748573091427","0.7830498461538461","0.4242378530380785","0.8102339622641515","0.3135889444871017","0.8115994594594589","0.17145321778906558","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"25","1","200","-1","0.1","0.2","0.1","0.6","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.3414507489786655","0.013007343421095167","0.3413059210526317","0.013249026955083181","0.3415621621621622","0.013855241931323642","0.34194218009478666","0.012562794187298193","0.3412519480519482","0.012629366340183473","0.3407070769230771","0.013066004501717165","0.3416613207547169","0.01312804527799132","0.34169297297297296","0.01291247829087262","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"27","2","200","-1","20","0.2","0.1","0.45","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.8252046300499327","0.635929100434389","0.8229355263157897","0.45504366167545085","0.9037124324324326","0.22078481972783273","0.8288137440758294","0.34559109019748807","0.8312103896103897","0.49087023441261984","0.7969095384615383","0.4263078203130167","0.8081896226415097","0.30969480921103526","0.8120524324324329","0.17633725733378874","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"28","2","200","-1","20","0.2","0.1","0.5","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.82887862006355","0.6389655968957137","0.8308638157894739","0.4490601544178359","0.9081556756756752","0.22077226679803724","0.8384568720379146","0.35595911619335696","0.8286966233766231","0.5013037902101024","0.7982073846153844","0.42552994100619","0.8209594339622642","0.3102455993028103","0.8083524324324326","0.17233882182298804","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"31","2","200","-1","100","0.2","0.1","0.4","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.9542686336813432","0.7976729189687622","0.9429144736842104","0.4800063604289292","0.9869513513513517","0.23510778125850199","0.9736587677725119","0.2939787704362388","0.938697662337662","0.7746924506844933","0.9417839999999996","0.464675569081367","0.95402641509434","0.43399168449624714","0.9524481081081078","0.18302640961537878","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"29","2","200","-1","20","0.2","0.1","0.55","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.8315279164775298","0.6459087841441394","0.8285717105263156","0.45278962579764537","0.9089837837837837","0.22347667590315953","0.8423772511848338","0.3651757979241551","0.8360457142857145","0.5248033629686062","0.8029790769230765","0.4305542702095207","0.8166066037735853","0.33025075559095607","0.8117800000000003","0.1766621550030767","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
